node,xmin,xmax,ymin,ymax
1100111100010x,495.644,516.296,518.109,548.004
000011000,-991.288,-908.68,-587.988,-468.41
0000110001,-991.288,-908.68,-528.199,-468.41
00001100011,-949.984,-908.68,-528.199,-468.41
000011000111,-949.984,-908.68,-498.304,-468.41
0000110001110,-949.984,-929.332,-498.304,-468.41
0000110001110x,-949.984,-929.332,-498.304,-468.41
0010110,-330.429,-165.215,-587.988,-348.831
00101100,-330.429,-165.215,-587.988,-468.41
001011000,-330.429,-247.822,-587.988,-468.41
0010110001,-330.429,-247.822,-528.199,-468.41
00101100011,-289.126,-247.822,-528.199,-468.41
001011000111,-289.126,-247.822,-498.304,-468.41
0010110001111,-268.474,-247.822,-498.304,-468.41
0010110001111x,-268.474,-247.822,-498.304,-468.41
00101010000,-165.215,-123.911,-827.144,-767.355
001010100000,-165.215,-123.911,-827.144,-797.249
0010101000001,-144.563,-123.911,-827.144,-797.249
0010101000001x,-144.563,-123.911,-827.144,-797.249
001110,-330.429,0,-348.831,-109.675
0011101,-165.215,0,-348.831,-109.675
00111010,-165.215,0,-348.831,-229.253
001110100,-165.215,-82.6073,-348.831,-229.253
0011101001,-165.215,-82.6073,-289.042,-229.253
00111010011,-123.911,-82.6073,-289.042,-229.253
001110100111,-123.911,-82.6073,-259.148,-229.253
0011101001111,-103.259,-82.6073,-259.148,-229.253
0011101001111x,-103.259,-82.6073,-259.148,-229.253
000111010101,-991.288,-949.984,99.5862,129.481
0001110101010,-991.288,-970.636,99.5862,129.481
0001110101010x,-991.288,-970.636,99.5862,129.481
11100111,826.073,991.288,488.215,607.793
111001111,908.68,991.288,488.215,607.793
1110011111,908.68,991.288,548.004,607.793
11100111110,908.68,949.984,548.004,607.793
111001111100,908.68,949.984,548.004,577.898
1110011111001,929.332,949.984,548.004,577.898
1110011111001x,929.332,949.984,548.004,577.898
101000,660.858,991.288,-827.144,-587.988
1010000,660.858,826.073,-827.144,-587.988
10100001,660.858,826.073,-707.566,-587.988
101000010,660.858,743.466,-707.566,-587.988
1010000101,660.858,743.466,-647.777,-587.988
10100001011,702.162,743.466,-647.777,-587.988
101000010110,702.162,743.466,-647.777,-617.882
1010000101101,722.814,743.466,-647.777,-617.882
1010000101101x,722.814,743.466,-647.777,-617.882
011111,-330.429,0,846.949,1086.11
0111111,-165.215,0,846.949,1086.11
01111111,-165.215,0,966.527,1086.11
011111111,-82.6073,0,966.527,1086.11
0111111111,-82.6073,0,1026.32,1086.11
01111111110,-82.6073,-41.3036,1026.32,1086.11
011111111100,-82.6073,-41.3036,1026.32,1056.21
0111111111000,-82.6073,-61.9555,1026.32,1056.21
0111111111000x,-82.6073,-61.9555,1026.32,1056.21
11000,0,330.429,129.481,607.793
110000,0,330.429,129.481,368.637
1100000,0,165.215,129.481,368.637
11000001,0,165.215,249.059,368.637
110000011,82.6073,165.215,249.059,368.637
1100000110,82.6073,165.215,249.059,308.848
11000001101,123.911,165.215,249.059,308.848
110000011010,123.911,165.215,249.059,278.953
1100000110100,123.911,144.563,249.059,278.953
1100000110100x,123.911,144.563,249.059,278.953
011001,-660.858,-330.429,368.637,607.793
0110010,-660.858,-495.644,368.637,607.793
01100101,-660.858,-495.644,488.215,607.793
011001011,-578.251,-495.644,488.215,607.793
0110010111,-578.251,-495.644,548.004,607.793
01100101111,-536.947,-495.644,548.004,607.793
011001011110,-536.947,-495.644,548.004,577.898
0110010111101,-516.296,-495.644,548.004,577.898
0110010111101x,-516.296,-495.644,548.004,577.898
1110011111000,908.68,929.332,548.004,577.898
1110011111000x,908.68,929.332,548.004,577.898
1001100,330.429,495.644,-348.831,-109.675
10011000,330.429,495.644,-348.831,-229.253
100110000,330.429,413.036,-348.831,-229.253
1001100001,330.429,413.036,-289.042,-229.253
10011000011,371.733,413.036,-289.042,-229.253
100110000111,371.733,413.036,-259.148,-229.253
1001100001110,371.733,392.385,-259.148,-229.253
1001100001110x,371.733,392.385,-259.148,-229.253
0001000,-1321.72,-1156.5,-348.831,-109.675
00010000,-1321.72,-1156.5,-348.831,-229.253
000100001,-1239.11,-1156.5,-348.831,-229.253
0001000011,-1239.11,-1156.5,-289.042,-229.253
00010000111,-1197.81,-1156.5,-289.042,-229.253
000100001111,-1197.81,-1156.5,-259.148,-229.253
0001000011110,-1197.81,-1177.15,-259.148,-229.253
0001000011110x,-1197.81,-1177.15,-259.148,-229.253
10011001,330.429,495.644,-229.253,-109.675
100110010,330.429,413.036,-229.253,-109.675
1001100100,330.429,413.036,-229.253,-169.464
10011001001,371.733,413.036,-229.253,-169.464
100110010010,371.733,413.036,-229.253,-199.359
1001100100100,371.733,392.385,-229.253,-199.359
1001100100100x,371.733,392.385,-229.253,-199.359
01110,-660.858,-330.429,607.793,1086.11
011100,-660.858,-330.429,607.793,846.949
0111000,-660.858,-495.644,607.793,846.949
01110000,-660.858,-495.644,607.793,727.371
011100000,-660.858,-578.251,607.793,727.371
0111000001,-660.858,-578.251,667.582,727.371
01110000010,-660.858,-619.555,667.582,727.371
011100000100,-660.858,-619.555,667.582,697.476
0111000001001,-640.207,-619.555,667.582,697.476
0111000001001x,-640.207,-619.555,667.582,697.476
00111101,-330.429,-165.215,9.90269,129.481
001111010,-330.429,-247.822,9.90269,129.481
0011110101,-330.429,-247.822,69.6917,129.481
00111101010,-330.429,-289.126,69.6917,129.481
001111010100,-330.429,-289.126,69.6917,99.5862
0011110101001,-309.777,-289.126,69.6917,99.5862
0011110101001x,-309.777,-289.126,69.6917,99.5862
0011110000011,-309.777,-289.126,-79.7808,-49.8863
0011110000011x,-309.777,-289.126,-79.7808,-49.8863
111011,991.288,1321.72,368.637,607.793
1110110,991.288,1156.5,368.637,607.793
11101100,991.288,1156.5,368.637,488.215
111011000,991.288,1073.89,368.637,488.215
1110110000,991.288,1073.89,368.637,428.426
11101100001,1032.59,1073.89,368.637,428.426
111011000010,1032.59,1073.89,368.637,398.531
1110110000100,1032.59,1053.24,368.637,398.531
1110110000100x,1032.59,1053.24,368.637,398.531
1000000000001,20.6518,41.3036,-827.144,-797.249
1000000000001x,20.6518,41.3036,-827.144,-797.249
10010010,165.215,330.429,-348.831,-229.253
100100101,247.822,330.429,-348.831,-229.253
1001001011,247.822,330.429,-289.042,-229.253
10010010111,289.126,330.429,-289.042,-229.253
100100101111,289.126,330.429,-259.148,-229.253
1001001011110,289.126,309.777,-259.148,-229.253
1001001011110x,289.126,309.777,-259.148,-229.253
1001000100,0,82.6073,-229.253,-169.464
10010001000,0,41.3036,-229.253,-169.464
100100010001,0,41.3036,-199.359,-169.464
1001000100011,20.6518,41.3036,-199.359,-169.464
1001000100011x,20.6518,41.3036,-199.359,-169.464
00110,-660.858,-330.429,-348.831,129.481
001100,-660.858,-330.429,-348.831,-109.675
0011001,-495.644,-330.429,-348.831,-109.675
00110011,-495.644,-330.429,-229.253,-109.675
001100111,-413.036,-330.429,-229.253,-109.675
0011001111,-413.036,-330.429,-169.464,-109.675
00110011110,-413.036,-371.733,-169.464,-109.675
001100111101,-413.036,-371.733,-139.57,-109.675
0011001111011,-392.385,-371.733,-139.57,-109.675
0011001111011x,-392.385,-371.733,-139.57,-109.675
0001010,-1321.72,-1156.5,-109.675,129.481
00010100,-1321.72,-1156.5,-109.675,9.90269
000101000,-1321.72,-1239.11,-109.675,9.90269
0001010000,-1321.72,-1239.11,-109.675,-49.8863
00010100000,-1321.72,-1280.41,-109.675,-49.8863
000101000000,-1321.72,-1280.41,-109.675,-79.7808
0001010000000,-1321.72,-1301.06,-109.675,-79.7808
0001010000000x,-1321.72,-1301.06,-109.675,-79.7808
0010101001,-165.215,-82.6073,-767.355,-707.566
00101010011,-123.911,-82.6073,-767.355,-707.566
001010100111,-123.911,-82.6073,-737.46,-707.566
0010101001110,-123.911,-103.259,-737.46,-707.566
0010101001110x,-123.911,-103.259,-737.46,-707.566
01001101,-991.288,-826.073,488.215,607.793
010011011,-908.68,-826.073,488.215,607.793
0100110110,-908.68,-826.073,488.215,548.004
01001101100,-908.68,-867.377,488.215,548.004
010011011001,-908.68,-867.377,518.109,548.004
0100110110011,-888.028,-867.377,518.109,548.004
0100110110011x,-888.028,-867.377,518.109,548.004
10101,991.288,1321.72,-827.144,-348.831
101011,991.288,1321.72,-587.988,-348.831
1010110,991.288,1156.5,-587.988,-348.831
10101101,991.288,1156.5,-468.41,-348.831
101011010,991.288,1073.89,-468.41,-348.831
1010110100,991.288,1073.89,-468.41,-408.62
10101101001,1032.59,1073.89,-468.41,-408.62
101011010011,1032.59,1073.89,-438.515,-408.62
1010110100111,1053.24,1073.89,-438.515,-408.62
1010110100111x,1053.24,1073.89,-438.515,-408.62
11000000,0,165.215,129.481,249.059
110000000,0,82.6073,129.481,249.059
1100000001,0,82.6073,189.27,249.059
11000000010,0,41.3036,189.27,249.059
110000000101,0,41.3036,219.164,249.059
1100000001010,0,20.6518,219.164,249.059
1100000001010x,0,20.6518,219.164,249.059
100101,0,330.429,-109.675,129.481
1001011,165.215,330.429,-109.675,129.481
10010110,165.215,330.429,-109.675,9.90269
100101101,247.822,330.429,-109.675,9.90269
1001011010,247.822,330.429,-109.675,-49.8863
10010110101,289.126,330.429,-109.675,-49.8863
100101101011,289.126,330.429,-79.7808,-49.8863
1001011010110,289.126,309.777,-79.7808,-49.8863
1001011010110x,289.126,309.777,-79.7808,-49.8863
10000101110,82.6073,123.911,-408.62,-348.831
100001011100,82.6073,123.911,-408.62,-378.726
1000010111000,82.6073,103.259,-408.62,-378.726
1000010111000x,82.6073,103.259,-408.62,-378.726
10100100,660.858,826.073,-587.988,-468.41
101001001,743.466,826.073,-587.988,-468.41
1010010011,743.466,826.073,-528.199,-468.41
10100100110,743.466,784.769,-528.199,-468.41
101001001100,743.466,784.769,-528.199,-498.304
1010010011001,764.117,784.769,-528.199,-498.304
1010010011001x,764.117,784.769,-528.199,-498.304
00101011,-165.215,0,-707.566,-587.988
001010111,-82.6073,0,-707.566,-587.988
0010101111,-82.6073,0,-647.777,-587.988
00101011110,-82.6073,-41.3036,-647.777,-587.988
001010111101,-82.6073,-41.3036,-617.882,-587.988
0010101111010,-82.6073,-61.9555,-617.882,-587.988
0010101111010x,-82.6073,-61.9555,-617.882,-587.988
101101,660.858,991.288,-109.675,129.481
1011011,826.073,991.288,-109.675,129.481
10110111,826.073,991.288,9.90269,129.481
101101111,908.68,991.288,9.90269,129.481
1011011111,908.68,991.288,69.6917,129.481
10110111111,949.984,991.288,69.6917,129.481
101101111111,949.984,991.288,99.5862,129.481
1011011111111,970.636,991.288,99.5862,129.481
1011011111111x,970.636,991.288,99.5862,129.481
010010,-991.288,-660.858,129.481,368.637
0100100,-991.288,-826.073,129.481,368.637
01001000,-991.288,-826.073,129.481,249.059
010010001,-908.68,-826.073,129.481,249.059
0100100010,-908.68,-826.073,129.481,189.27
01001000100,-908.68,-867.377,129.481,189.27
010010001000,-908.68,-867.377,129.481,159.375
0100100010001,-888.028,-867.377,129.481,159.375
0100100010001x,-888.028,-867.377,129.481,159.375
10011100,330.429,495.644,-109.675,9.90269
100111001,413.036,495.644,-109.675,9.90269
1001110011,413.036,495.644,-49.8863,9.90269
10011100111,454.34,495.644,-49.8863,9.90269
100111001110,454.34,495.644,-49.8863,-19.9918
1001110011101,474.992,495.644,-49.8863,-19.9918
1001110011101x,474.992,495.644,-49.8863,-19.9918
00111101011,-289.126,-247.822,69.6917,129.481
001111010111,-289.126,-247.822,99.5862,129.481
0011110101110,-289.126,-268.474,99.5862,129.481
0011110101110x,-289.126,-268.474,99.5862,129.481
11011100,330.429,495.644,846.949,966.527
110111000,330.429,413.036,846.949,966.527
1101110001,330.429,413.036,906.738,966.527
11011100010,330.429,371.733,906.738,966.527
110111000101,330.429,371.733,936.633,966.527
1101110001011,351.081,371.733,936.633,966.527
1101110001011x,351.081,371.733,936.633,966.527
01001110,-826.073,-660.858,368.637,488.215
010011100,-826.073,-743.466,368.637,488.215
0100111001,-826.073,-743.466,428.426,488.215
01001110011,-784.769,-743.466,428.426,488.215
010011100111,-784.769,-743.466,458.32,488.215
0100111001110,-784.769,-764.117,458.32,488.215
0100111001110x,-784.769,-764.117,458.32,488.215
110001,0,330.429,368.637,607.793
1100010,0,165.215,368.637,607.793
11000100,0,165.215,368.637,488.215
110001000,0,82.6073,368.637,488.215
1100010000,0,82.6073,368.637,428.426
11000100001,41.3036,82.6073,368.637,428.426
110001000011,41.3036,82.6073,398.531,428.426
1100010000110,41.3036,61.9555,398.531,428.426
1100010000110x,41.3036,61.9555,398.531,428.426
111011001,1073.89,1156.5,368.637,488.215
1110110011,1073.89,1156.5,428.426,488.215
11101100110,1073.89,1115.2,428.426,488.215
111011001101,1073.89,1115.2,458.32,488.215
1110110011011,1094.55,1115.2,458.32,488.215
1110110011011x,1094.55,1115.2,458.32,488.215
00100011,-495.644,-330.429,-707.566,-587.988
001000111,-413.036,-330.429,-707.566,-587.988
0010001111,-413.036,-330.429,-647.777,-587.988
00100011110,-413.036,-371.733,-647.777,-587.988
001000111100,-413.036,-371.733,-647.777,-617.882
0010001111000,-413.036,-392.385,-647.777,-617.882
0010001111000x,-413.036,-392.385,-647.777,-617.882
01100100,-660.858,-495.644,368.637,488.215
011001001,-578.251,-495.644,368.637,488.215
0110010010,-578.251,-495.644,368.637,428.426
01100100101,-536.947,-495.644,368.637,428.426
011001001011,-536.947,-495.644,398.531,428.426
0110010010111,-516.296,-495.644,398.531,428.426
0110010010111x,-516.296,-495.644,398.531,428.426
010001,-1321.72,-991.288,368.637,607.793
0100011,-1156.5,-991.288,368.637,607.793
01000110,-1156.5,-991.288,368.637,488.215
010001100,-1156.5,-1073.89,368.637,488.215
0100011000,-1156.5,-1073.89,368.637,428.426
01000110001,-1115.2,-1073.89,368.637,428.426
010001100011,-1115.2,-1073.89,398.531,428.426
0100011000110,-1115.2,-1094.55,398.531,428.426
0100011000110x,-1115.2,-1094.55,398.531,428.426
1000010110,82.6073,165.215,-468.41,-408.62
10000101101,123.911,165.215,-468.41,-408.62
100001011011,123.911,165.215,-438.515,-408.62
1000010110111,144.563,165.215,-438.515,-408.62
1000010110111x,144.563,165.215,-438.515,-408.62
111000101,908.68,991.288,129.481,249.059
1110001010,908.68,991.288,129.481,189.27
11100010101,949.984,991.288,129.481,189.27
111000101010,949.984,991.288,129.481,159.375
1110001010101,970.636,991.288,129.481,159.375
1110001010101x,970.636,991.288,129.481,159.375
10011100110,413.036,454.34,-49.8863,9.90269
100111001101,413.036,454.34,-19.9918,9.90269
1001110011010,413.036,433.688,-19.9918,9.90269
1001110011010x,413.036,433.688,-19.9918,9.90269
1000100110,413.036,495.644,-707.566,-647.777
10001001100,413.036,454.34,-707.566,-647.777
100010011001,413.036,454.34,-677.671,-647.777
1000100110010,413.036,433.688,-677.671,-647.777
1000100110010x,413.036,433.688,-677.671,-647.777
10011111,495.644,660.858,9.90269,129.481
100111111,578.251,660.858,9.90269,129.481
1001111110,578.251,660.858,9.90269,69.6917
10011111101,619.555,660.858,9.90269,69.6917
100111111011,619.555,660.858,39.7972,69.6917
1001111110111,640.207,660.858,39.7972,69.6917
1001111110111x,640.207,660.858,39.7972,69.6917
001000011,-578.251,-495.644,-707.566,-587.988
0010000111,-578.251,-495.644,-647.777,-587.988
00100001110,-578.251,-536.947,-647.777,-587.988
001000011101,-578.251,-536.947,-617.882,-587.988
0010000111011,-557.599,-536.947,-617.882,-587.988
0010000111011x,-557.599,-536.947,-617.882,-587.988
101011010010,1032.59,1073.89,-468.41,-438.515
1010110100100,1032.59,1053.24,-468.41,-438.515
1010110100100x,1032.59,1053.24,-468.41,-438.515
1100011,165.215,330.429,368.637,607.793
11000111,165.215,330.429,488.215,607.793
110001110,165.215,247.822,488.215,607.793
1100011100,165.215,247.822,488.215,548.004
11000111001,206.518,247.822,488.215,548.004
110001110011,206.518,247.822,518.109,548.004
1100011100111,227.17,247.822,518.109,548.004
1100011100111x,227.17,247.822,518.109,548.004
011111110,-165.215,-82.6073,966.527,1086.11
0111111100,-165.215,-82.6073,966.527,1026.32
01111111000,-165.215,-123.911,966.527,1026.32
011111110001,-165.215,-123.911,996.422,1026.32
0111111100011,-144.563,-123.911,996.422,1026.32
0111111100011x,-144.563,-123.911,996.422,1026.32
01100011,-495.644,-330.429,249.059,368.637
011000111,-413.036,-330.429,249.059,368.637
0110001110,-413.036,-330.429,249.059,308.848
01100011100,-413.036,-371.733,249.059,308.848
011000111000,-413.036,-371.733,249.059,278.953
0110001110001,-392.385,-371.733,249.059,278.953
0110001110001x,-392.385,-371.733,249.059,278.953
0001000010,-1239.11,-1156.5,-348.831,-289.042
00010000101,-1197.81,-1156.5,-348.831,-289.042
000100001010,-1197.81,-1156.5,-348.831,-318.937
0001000010101,-1177.15,-1156.5,-348.831,-318.937
0001000010101x,-1177.15,-1156.5,-348.831,-318.937
011010101,-82.6073,0,129.481,249.059
0110101011,-82.6073,0,189.27,249.059
01101010111,-41.3036,0,189.27,249.059
011010101111,-41.3036,0,219.164,249.059
0110101011111,-20.6518,0,219.164,249.059
0110101011111x,-20.6518,0,219.164,249.059
10100110001,867.377,908.68,-587.988,-528.199
101001100011,867.377,908.68,-558.093,-528.199
1010011000110,867.377,888.028,-558.093,-528.199
1010011000110x,867.377,888.028,-558.093,-528.199
0111000000,-660.858,-578.251,607.793,667.582
01110000001,-619.555,-578.251,607.793,667.582
011100000010,-619.555,-578.251,607.793,637.687
0111000000101,-598.903,-578.251,607.793,637.687
0111000000101x,-598.903,-578.251,607.793,637.687
10000000001,41.3036,82.6073,-827.144,-767.355
100000000010,41.3036,82.6073,-827.144,-797.249
1000000000101,61.9555,82.6073,-827.144,-797.249
1000000000101x,61.9555,82.6073,-827.144,-797.249
00010001,-1321.72,-1156.5,-229.253,-109.675
000100011,-1239.11,-1156.5,-229.253,-109.675
0001000111,-1239.11,-1156.5,-169.464,-109.675
00010001111,-1197.81,-1156.5,-169.464,-109.675
000100011110,-1197.81,-1156.5,-169.464,-139.57
0001000111101,-1177.15,-1156.5,-169.464,-139.57
0001000111101x,-1177.15,-1156.5,-169.464,-139.57
0111100100011,-309.777,-289.126,757.266,787.16
0111100100011x,-309.777,-289.126,757.266,787.16
0001100,-991.288,-826.073,-348.831,-109.675
00011001,-991.288,-826.073,-229.253,-109.675
000110011,-908.68,-826.073,-229.253,-109.675
0001100110,-908.68,-826.073,-229.253,-169.464
00011001101,-867.377,-826.073,-229.253,-169.464
000110011010,-867.377,-826.073,-229.253,-199.359
0001100110101,-846.725,-826.073,-229.253,-199.359
0001100110101x,-846.725,-826.073,-229.253,-199.359
11101101,991.288,1156.5,488.215,607.793
111011011,1073.89,1156.5,488.215,607.793
1110110110,1073.89,1156.5,488.215,548.004
11101101101,1115.2,1156.5,488.215,548.004
111011011011,1115.2,1156.5,518.109,548.004
1110110110111,1135.85,1156.5,518.109,548.004
1110110110111x,1135.85,1156.5,518.109,548.004
01101011,-165.215,0,249.059,368.637
011010110,-165.215,-82.6073,249.059,368.637
0110101100,-165.215,-82.6073,249.059,308.848
01101011000,-165.215,-123.911,249.059,308.848
011010110001,-165.215,-123.911,278.953,308.848
0110101100011,-144.563,-123.911,278.953,308.848
0110101100011x,-144.563,-123.911,278.953,308.848
001101,-660.858,-330.429,-109.675,129.481
